id,layer,path,surface,current_state,final_decision,gate,evidence
CVRS-INV-00081,runtime-plan expression,crates/arcweft-core/src/value.rs,RuntimeExpr::Binary / lhs,raw expression node does not retain a complete checked semantic coordinate,RuntimeTypedExpr node path ordinal 0; operator-specific left operand; exact root [0] and every present child; declaration kind Checked or Operational; operational cannot emit AWBC origin/context,P02/P07,RUNTIME_EXPR_NODE_API.md + RUNTIME_PLAN_TYPE_KIND.csv + RUNTIME_EXPR_NODE_RESOLUTION.csv
CVRS-INV-00082,runtime-plan expression,crates/arcweft-core/src/value.rs,RuntimeExpr::Binary / rhs,raw expression node does not retain a complete checked semantic coordinate,RuntimeTypedExpr node path ordinal 1; operator-specific right operand; exact root [0] and every present child; declaration kind Checked or Operational; operational cannot emit AWBC origin/context,P02/P07,RUNTIME_EXPR_NODE_API.md + RUNTIME_PLAN_TYPE_KIND.csv + RUNTIME_EXPR_NODE_RESOLUTION.csv
CVRS-INV-00083,runtime-plan expression,crates/arcweft-core/src/value.rs,RuntimeExpr::If / condition,raw expression node does not retain a complete checked semantic coordinate,RuntimeTypedExpr node path ordinal 0; Bool; exact root [0] and every present child; declaration kind Checked or Operational; operational cannot emit AWBC origin/context,P02/P07,RUNTIME_EXPR_NODE_API.md + RUNTIME_PLAN_TYPE_KIND.csv + RUNTIME_EXPR_NODE_RESOLUTION.csv
CVRS-INV-00084,runtime-plan expression,crates/arcweft-core/src/value.rs,RuntimeExpr::If / then_expr,raw expression node does not retain a complete checked semantic coordinate,RuntimeTypedExpr node path ordinal 1; must equal root result type; exact root [0] and every present child; declaration kind Checked or Operational; operational cannot emit AWBC origin/context,P02/P07,RUNTIME_EXPR_NODE_API.md + RUNTIME_PLAN_TYPE_KIND.csv + RUNTIME_EXPR_NODE_RESOLUTION.csv
CVRS-INV-00085,runtime-plan expression,crates/arcweft-core/src/value.rs,RuntimeExpr::If / else_expr,raw expression node does not retain a complete checked semantic coordinate,RuntimeTypedExpr node path ordinal 2; must equal then/root result type; exact root [0] and every present child; declaration kind Checked or Operational; operational cannot emit AWBC origin/context,P02/P07,RUNTIME_EXPR_NODE_API.md + RUNTIME_PLAN_TYPE_KIND.csv + RUNTIME_EXPR_NODE_RESOLUTION.csv
CVRS-INV-00086,runtime-plan expression,crates/arcweft-core/src/value.rs,RuntimeExpr::IfLet / expr,raw expression node does not retain a complete checked semantic coordinate,RuntimeTypedExpr node path ordinal 0; pattern scrutinee type; exact root [0] and every present child; declaration kind Checked or Operational; operational cannot emit AWBC origin/context,P02/P07,RUNTIME_EXPR_NODE_API.md + RUNTIME_PLAN_TYPE_KIND.csv + RUNTIME_EXPR_NODE_RESOLUTION.csv
CVRS-INV-00087,runtime-plan expression,crates/arcweft-core/src/value.rs,RuntimeExpr::IfLet / guard,raw expression node does not retain a complete checked semantic coordinate,RuntimeTypedExpr node path ordinal 1; reserved ordinal 1; absent optional emits no row; Bool; exact root [0] and every present child; declaration kind Checked or Operational; operational cannot emit AWBC origin/context,P02/P07,RUNTIME_EXPR_NODE_API.md + RUNTIME_PLAN_TYPE_KIND.csv + RUNTIME_EXPR_NODE_RESOLUTION.csv
CVRS-INV-00088,runtime-plan expression,crates/arcweft-core/src/value.rs,RuntimeExpr::IfLet / then_expr,raw expression node does not retain a complete checked semantic coordinate,RuntimeTypedExpr node path ordinal 2; must equal root result type; exact root [0] and every present child; declaration kind Checked or Operational; operational cannot emit AWBC origin/context,P02/P07,RUNTIME_EXPR_NODE_API.md + RUNTIME_PLAN_TYPE_KIND.csv + RUNTIME_EXPR_NODE_RESOLUTION.csv
CVRS-INV-00089,runtime-plan expression,crates/arcweft-core/src/value.rs,RuntimeExpr::IfLet / else_expr,raw expression node does not retain a complete checked semantic coordinate,RuntimeTypedExpr node path ordinal 3; must equal then/root result type; exact root [0] and every present child; declaration kind Checked or Operational; operational cannot emit AWBC origin/context,P02/P07,RUNTIME_EXPR_NODE_API.md + RUNTIME_PLAN_TYPE_KIND.csv + RUNTIME_EXPR_NODE_RESOLUTION.csv
CVRS-INV-00090,runtime-plan expression,crates/arcweft-core/src/value.rs,RuntimeExpr::Match / scrutinee,raw expression node does not retain a complete checked semantic coordinate,RuntimeTypedExpr node path ordinal 0; all arm patterns use this type; exact root [0] and every present child; declaration kind Checked or Operational; operational cannot emit AWBC origin/context,P02/P07,RUNTIME_EXPR_NODE_API.md + RUNTIME_PLAN_TYPE_KIND.csv + RUNTIME_EXPR_NODE_RESOLUTION.csv
CVRS-INV-00091,runtime-plan expression,crates/arcweft-core/src/value.rs,RuntimeExpr::Match / arms[i].guard,raw expression node does not retain a complete checked semantic coordinate,RuntimeTypedExpr node path ordinal 1 + i*2; checked u32 arithmetic; absent guard emits no row; Bool; exact root [0] and every present child; declaration kind Checked or Operational; operational cannot emit AWBC origin/context,P02/P07,RUNTIME_EXPR_NODE_API.md + RUNTIME_PLAN_TYPE_KIND.csv + RUNTIME_EXPR_NODE_RESOLUTION.csv
CVRS-INV-00092,runtime-plan expression,crates/arcweft-core/src/value.rs,RuntimeExpr::Match / arms[i].expr,raw expression node does not retain a complete checked semantic coordinate,RuntimeTypedExpr node path ordinal 2 + i*2; checked u32 arithmetic; every arm equals root result type; exact root [0] and every present child; declaration kind Checked or Operational; operational cannot emit AWBC origin/context,P02/P07,RUNTIME_EXPR_NODE_API.md + RUNTIME_PLAN_TYPE_KIND.csv + RUNTIME_EXPR_NODE_RESOLUTION.csv
CVRS-INV-00093,runtime-plan pattern,crates/arcweft-core/src/pattern.rs,RuntimePattern::Ident / none,raw pattern node does not retain the independently expected type at every node,RuntimeTypedPattern path ordinal none; bind exact expected type,P5/P6,RUNTIME_PLAN_PATTERN_RESOLUTION.csv
CVRS-INV-00094,runtime-plan pattern,crates/arcweft-core/src/pattern.rs,RuntimePattern::MutIdent / none,raw pattern node does not retain the independently expected type at every node,RuntimeTypedPattern path ordinal none; bind exact expected type with mutable mode,P5/P6,RUNTIME_PLAN_PATTERN_RESOLUTION.csv
CVRS-INV-00095,runtime-plan pattern,crates/arcweft-core/src/pattern.rs,RuntimePattern::Discard / none,raw pattern node does not retain the independently expected type at every node,RuntimeTypedPattern path ordinal none; accept exact expected type without binding,P5/P6,RUNTIME_PLAN_PATTERN_RESOLUTION.csv
CVRS-INV-00096,runtime-plan pattern,crates/arcweft-core/src/pattern.rs,RuntimePattern::Literal / none,raw pattern node does not retain the independently expected type at every node,RuntimeTypedPattern path ordinal none; derive literal type and require equality,P5/P6,RUNTIME_PLAN_PATTERN_RESOLUTION.csv
CVRS-INV-00097,runtime-plan pattern,crates/arcweft-core/src/pattern.rs,RuntimePattern::Entity / none,raw pattern node does not retain the independently expected type at every node,RuntimeTypedPattern path ordinal none; require EntityReference,P5/P6,RUNTIME_PLAN_PATTERN_RESOLUTION.csv
CVRS-INV-00098,runtime-plan pattern,crates/arcweft-core/src/pattern.rs,RuntimePattern::Tuple / items[i],raw pattern node does not retain the independently expected type at every node,RuntimeTypedPattern path ordinal i; expected must be tuple; item i exact,P5/P6,RUNTIME_PLAN_PATTERN_RESOLUTION.csv
CVRS-INV-00099,runtime-plan pattern,crates/arcweft-core/src/pattern.rs,RuntimePattern::Record / fields[i].pattern,raw pattern node does not retain the independently expected type at every node,RuntimeTypedPattern path ordinal i; expected anonymous/nominal record; match one-based field identity; rest does not create child,P5/P6,RUNTIME_PLAN_PATTERN_RESOLUTION.csv
CVRS-INV-00100,runtime-plan pattern,crates/arcweft-core/src/pattern.rs,RuntimePattern::BracketSeq / items[i],raw pattern node does not retain the independently expected type at every node,RuntimeTypedPattern path ordinal i; expected sequence; item i exact; rest binding gets remainder sequence type,P5/P6,RUNTIME_PLAN_PATTERN_RESOLUTION.csv
CVRS-INV-00101,runtime-plan pattern,crates/arcweft-core/src/pattern.rs,RuntimePattern::Variant / payload,raw pattern node does not retain the independently expected type at every node,RuntimeTypedPattern path ordinal 0; owner/ordinal/name/presence then exact payload type; absent emits no child,P5/P6,RUNTIME_PLAN_PATTERN_RESOLUTION.csv
CVRS-INV-00102,runtime-plan pattern,crates/arcweft-core/src/pattern.rs,RuntimePattern::Whole / pattern,raw pattern node does not retain the independently expected type at every node,RuntimeTypedPattern path ordinal 0; inner expected equals whole expected; whole binding gets same type,P5/P6,RUNTIME_PLAN_PATTERN_RESOLUTION.csv
CVRS-INV-00103,runtime-plan pattern,crates/arcweft-core/src/pattern.rs,RuntimePattern::Typed / none,raw pattern node does not retain the independently expected type at every node,RuntimeTypedPattern path ordinal none; serialized checked type must equal independently supplied expected type,P5/P6,RUNTIME_PLAN_PATTERN_RESOLUTION.csv
CVRS-INV-00104,core plan,RuntimePlan,TypeDeclaration::Declaration(type_id),type_declarations (absent today),RuntimePlan.type_declarations: Vec<RuntimePlanTypeDeclaration>; index bounds; declaration semantic/root/check type must resolve exactly in AdmittedRuntimeGeneration; exclusion=none,P5/P6/P7,RUNTIME_PLAN_SITE_RESOLUTION.csv
CVRS-INV-00105,core plan,RuntimeEntrySpec,Entry::State,"roles.Stateful.state.{identity,layout,schema}",RuntimeNominalRole.ty: RuntimePlanTypeId; resolve ty declaration; nominal/layout/schema projection must equal declaration; exclusion=none,P5/P6/P7,RUNTIME_PLAN_SITE_RESOLUTION.csv
CVRS-INV-00106,core plan,RuntimeEntrySpec,Entry::Event,"roles.Stateful.event.{identity,layout,schema}",RuntimeNominalRole.ty: RuntimePlanTypeId; same as State; exclusion=none,P5/P6/P7,RUNTIME_PLAN_SITE_RESOLUTION.csv
CVRS-INV-00107,core plan,RuntimeEntrySpec,Entry::CommandPayload(command:u32),"roles.Stateful.command_policy.admitted[i].{payload_layout,payload_schema}",RuntimeCommandContract.payload_ty: RuntimePlanTypeId; command index bounds; declaration layout/schema must equal current fields; exclusion=none,P5/P6/P7,RUNTIME_PLAN_SITE_RESOLUTION.csv
CVRS-INV-00108,core plan,RuntimeFlowExecutable,FlowExecutable::Parameter(parameter:u32),"parameters[i].{nominal,layout}",RuntimeFlowExecutableParameter.ty: RuntimePlanTypeId; position equals i; declaration nominal/layout equals metadata; function lowering uses same ID; exclusion=none,P5/P6/P7,RUNTIME_PLAN_SITE_RESOLUTION.csv
CVRS-INV-00109,core plan,RuntimePureHelper,PureHelper::Parameter(parameter:u32),input_types[i] coarse ABI,input_type_ids: Vec<RuntimePlanTypeId>; length equals input_names/input_types; checked projection matches coarse ABI; exclusion=none,P5/P6/P7,RUNTIME_PLAN_SITE_RESOLUTION.csv
CVRS-INV-00110,core plan,RuntimePureHelper,PureHelper::Result,output_type coarse ABI,output_type_id: RuntimePlanTypeId; checked projection matches coarse ABI; exclusion=none,P5/P6/P7,RUNTIME_PLAN_SITE_RESOLUTION.csv
CVRS-INV-00111,core plan,RuntimePureHelper,PureHelperExpression::Node(path),expr: RuntimeExpr,expr: RuntimeTypedExpr; complete exact RuntimeExpr node table; root equals output_type_id; exclusion=none; exact root [0] and every present child; declaration kind Checked or Operational; operational cannot emit AWBC origin/context,P02/P07,RUNTIME_EXPR_NODE_API.md + RUNTIME_PLAN_TYPE_KIND.csv + RUNTIME_EXPR_NODE_RESOLUTION.csv
CVRS-INV-00112,core plan,RuntimeTraitMethod,TraitMethod::Receiver,receiver mode only,receiver_type_id: RuntimePlanTypeId; checked type and ownership mode validated together; exclusion=none,P5/P6/P7,RUNTIME_PLAN_SITE_RESOLUTION.csv
CVRS-INV-00113,core plan,RuntimeTraitMethod,TraitMethod::Parameter(parameter:u32),input_types[i] coarse ABI,input_type_ids: Vec<RuntimePlanTypeId>; length/name/ABI projection exact; exclusion=none,P5/P6/P7,RUNTIME_PLAN_SITE_RESOLUTION.csv
CVRS-INV-00114,core plan,RuntimeTraitMethod,TraitMethod::Result,output_type coarse ABI,output_type_id: RuntimePlanTypeId; checked projection matches coarse ABI; exclusion=none,P5/P6/P7,RUNTIME_PLAN_SITE_RESOLUTION.csv
CVRS-INV-00115,core plan,RuntimeTraitMethod,TraitMethodExpression::Node(path),body: RuntimeExpr,body: RuntimeTypedExpr; complete exact RuntimeExpr node table; root equals output_type_id; exclusion=none; exact root [0] and every present child; declaration kind Checked or Operational; operational cannot emit AWBC origin/context,P02/P07,RUNTIME_EXPR_NODE_API.md + RUNTIME_PLAN_TYPE_KIND.csv + RUNTIME_EXPR_NODE_RESOLUTION.csv
CVRS-INV-00116,core plan,FlowOp::Bind,FlowConstant::Binding(binding:u32),bindings[i].value: RuntimeValue,"bindings[i]: RuntimeTypedBinding { name, value, ty }; derive actual value shape/descriptor; compare exact declaration; exclusion=none",P5/P6/P7,RUNTIME_PLAN_SITE_RESOLUTION.csv
CVRS-INV-00117,core plan,FlowOp::Let,FlowExpression::Let.Value,expr,expr: RuntimeTypedExpr; resolve Flow coordinate then wrapper root/node rows; optional field absence emits no site; exclusion=none; exact root [0] and every present child; declaration kind Checked or Operational; operational cannot emit AWBC origin/context,P02/P07,RUNTIME_EXPR_NODE_API.md + RUNTIME_PLAN_TYPE_KIND.csv + RUNTIME_EXPR_NODE_RESOLUTION.csv
CVRS-INV-00118,core plan,FlowOp::LetElse,FlowExpression::LetElse.Value,expr,expr: RuntimeTypedExpr; resolve Flow coordinate then wrapper root/node rows; optional field absence emits no site; exclusion=none; exact root [0] and every present child; declaration kind Checked or Operational; operational cannot emit AWBC origin/context,P02/P07,RUNTIME_EXPR_NODE_API.md + RUNTIME_PLAN_TYPE_KIND.csv + RUNTIME_EXPR_NODE_RESOLUTION.csv
CVRS-INV-00119,core plan,FlowOp::AwaitMany,FlowExpression::AwaitMany.Source,target.source,target.source: RuntimeTypedExpr; resolve Flow coordinate then wrapper root/node rows; optional field absence emits no site; exclusion=none; exact root [0] and every present child; declaration kind Checked or Operational; operational cannot emit AWBC origin/context,P02/P07,RUNTIME_EXPR_NODE_API.md + RUNTIME_PLAN_TYPE_KIND.csv + RUNTIME_EXPR_NODE_RESOLUTION.csv
CVRS-INV-00120,core plan,FlowOp::If,FlowExpression::If.Condition,condition,condition: RuntimeTypedExpr; resolve Flow coordinate then wrapper root/node rows; optional field absence emits no site; exclusion=none; exact root [0] and every present child; declaration kind Checked or Operational; operational cannot emit AWBC origin/context,P02/P07,RUNTIME_EXPR_NODE_API.md + RUNTIME_PLAN_TYPE_KIND.csv + RUNTIME_EXPR_NODE_RESOLUTION.csv
CVRS-INV-00121,core plan,FlowOp::IfLet,FlowExpression::IfLet.Scrutinee,expr,expr: RuntimeTypedExpr; resolve Flow coordinate then wrapper root/node rows; optional field absence emits no site; exclusion=none; exact root [0] and every present child; declaration kind Checked or Operational; operational cannot emit AWBC origin/context,P02/P07,RUNTIME_EXPR_NODE_API.md + RUNTIME_PLAN_TYPE_KIND.csv + RUNTIME_EXPR_NODE_RESOLUTION.csv
CVRS-INV-00122,core plan,FlowOp::IfLet,FlowExpression::IfLet.Guard,guard,guard: RuntimeTypedExpr; resolve Flow coordinate then wrapper root/node rows; optional field absence emits no site; exclusion=none; exact root [0] and every present child; declaration kind Checked or Operational; operational cannot emit AWBC origin/context,P02/P07,RUNTIME_EXPR_NODE_API.md + RUNTIME_PLAN_TYPE_KIND.csv + RUNTIME_EXPR_NODE_RESOLUTION.csv
